date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-10-17,1.170073368045474,-0.981514832300263,3.388604557802582,38677090284
2025-10-18,-2.937309487500669,-5.056471285815711,-0.8239315285046371,38677090284
2025-10-19,0.44091629145885713,-1.7383048310428437,2.7026739973019818,38677090284
2025-10-20,2.121665554017102,0.06344179968924103,4.2635186045321465,38677090284
2025-10-21,-2.93114504155782,-5.059853198084071,-0.7867560441530633,38677090284
2025-10-22,-0.8320171946398451,-3.1352514825870292,1.4409567223037612,38677090284
2025-10-23,0.4300640661578363,-1.7541932641995133,2.5298250634111965,38677090284
2025-10-24,1.1844560104220014,-0.7745387807585229,3.374536169452852,38677090284
2025-10-25,-2.9229268451260104,-5.044786931917465,-0.8107306531835606,38677090284
2025-10-26,0.45529893384015185,-1.626057543027669,2.6117716566627784,38677090284
2025-10-27,2.1360481963978604,-0.14885334353543261,4.187465009946258,38677090284
2025-10-28,-2.916762399167811,-4.9915037362725965,-0.861733579174723,38677090284
2025-10-29,-0.8176345522541366,-2.8422228759967423,1.3761791053618593,38677090284
2025-10-30,0.44444670854166013,-1.767161702433966,2.5195628379223396,38677090284
2025-10-03,-0.2829670548989469,-1.7975423874579206,1.0449966977757117,38677235450
2025-10-04,-0.28236248212297377,-1.7957989684529536,1.1085291437025044,38677235450
2025-10-05,2.271539878959823,0.7635686370445419,3.6307451977090155,38677235450
2025-10-06,2.5265654220695932,1.067958941726379,3.82905210230243,38677235450
2025-10-07,-0.28055417082069667,-1.6176268999158179,1.233493131086482,38677235450
2025-10-08,3.311578579861009,1.9018019998092244,4.660711933318672,38677235450
2025-10-09,3.212143884962898,1.773444988071672,4.635706348377635,38677235450
2025-10-10,-0.27873800934069837,-1.6686792785592335,1.2223576133881593,38677235450
2025-10-11,-0.2781334365622594,-1.7482017386619015,1.089750683484215,38677235450
2025-10-12,2.275768924517138,0.8177041343070587,3.571989280484803,38677235450
2025-10-13,2.530794467629479,1.17787676330804,4.061007173111227,38677235450
2025-10-14,-0.2763251252592742,-1.7714654359721822,1.2442410756332456,38677235450
2025-10-15,3.3158076254268884,1.886399188125862,4.769939271476724,38677235450
2025-10-16,3.2163729305235864,1.7587050944860336,4.716752549257726,38677235450
2025-10-17,-0.2745089637691229,-1.62088191741747,1.1283235980806272,38677235450
2025-10-18,-0.27390439099381547,-1.6605406311896453,1.1080675227433214,38677235450
2025-10-19,2.279997970079573,0.9531404198474529,3.705963023732464,38677235450
2025-10-20,2.5350235131882997,1.1570784479150977,4.016203125992278,38677235450
2025-10-21,-0.27209607969703375,-1.6384788278989266,1.150825882319144,38677235450
2025-10-22,3.3200366709927667,1.847732683930424,4.742638050089833,38677235450
2025-10-23,3.22060197608052,1.7966935009873288,4.6363921919693905,38677235450
2025-10-24,-0.2702799182108744,-1.6057855805546797,1.1603530429235138,38677235450
2025-10-25,-0.2696753454331009,-1.593056420751208,1.137744604596075,38677235450
2025-10-26,2.2842270156420073,0.9613579988763258,3.791000371381802,38677235450
2025-10-27,2.539252558748185,1.07903329424188,4.0437460985407565,38677235450
2025-10-28,-0.2678670341371232,-1.6475380911219741,1.0704505460134388,38677235450
2025-10-29,3.3242657165535707,1.9205153502651444,4.65591774156967,38677235450
2025-10-30,3.224831021644963,1.740872961876142,4.643470730114657,38677235450
2025-06-02,0.9833851149356223,0.8052952218892564,1.1819480234404391,38677320037
2025-06-03,-0.5657011255068862,-0.7598331496902714,-0.3791753714933496,38677320037
2025-06-04,-0.5662635090646053,-0.7382166533639571,-0.40113280070372204,38677320037
2025-06-05,-0.566829932666475,-0.7646462460263032,-0.37645826701543367,38677320037
2025-06-06,1.0073082056261025,0.8302991066813697,1.1893779093137269,38677320037
2025-06-07,-0.5679565717897528,-0.755983692377772,-0.40050423700716775,38677320037
2025-06-08,0.8127762898011663,0.6380629459812796,0.9893319255972801,38677320037
2025-06-09,0.9794338346032362,0.7887183406971877,1.164771357810864,38677320037
2025-06-10,-0.5696524058335106,-0.7643407698302603,-0.387658329113805,38677320037
2025-06-11,-0.5702147893922458,-0.7443899134322413,-0.37139162947748744,38677320037
2025-06-12,-0.5707812129933749,-0.7453399312138814,-0.3843478776069339,38677320037
2025-06-13,1.0033569252970143,0.8262525746019436,1.1937001447854687,38677320037
2025-06-14,-0.5719078521150998,-0.7560789248901922,-0.3824948988227338,38677320037
2025-06-15,0.8088250094682286,0.620160618578585,0.9884713535552127,38677320037
2025-06-16,0.9754825542817978,0.78562577003109,1.146080876213039,38677320037
2025-06-17,-0.573603686160135,-0.763317558565564,-0.3752771998117891,38677320037
2025-06-18,-0.5741660697227283,-0.7539732722162217,-0.39797043049327957,38677320037
2025-06-19,-0.574732493321356,-0.7490603382162193,-0.39115669653140756,38677320037
2025-06-20,0.999405644970484,0.8124903969870656,1.190707489681566,38677320037
2025-06-21,-0.5758591324458295,-0.7661659002850948,-0.3996175752817488,38677320037
2025-06-22,0.8048737291395118,0.6162058458387975,0.9909588981514952,38677320037
2025-06-23,0.9715312739494115,0.7785282325827507,1.152680134021126,38677320037
2025-06-24,-0.5775549664907993,-0.7703542460261997,-0.4013302544534976,38677320037
2025-06-25,-0.5781173500475271,-0.7541527811370785,-0.384795003402097,38677320037
2025-06-26,-0.5786837736540049,-0.762651806729005,-0.39941941959256155,38677320037
2025-06-27,0.9954543646405024,0.8070758204077114,1.190484974761744,38677320037
2025-06-28,-0.5798104127765591,-0.765792696328967,-0.4074687003438394,38677320037
2025-06-29,0.8009224488147513,0.6260938409271339,0.9882876578788582,38677320037
2025-03-03,1.0,0.9999999988074715,1.000000001376556,38677419399
2025-03-04,1.0,0.999999998768916,1.0000000013614945,38677419399
2025-03-05,1.0,0.9999999988517874,1.0000000013570258,38677419399
2025-03-06,1.0,0.9999999987692046,1.0000000013191161,38677419399
2025-03-07,1.0,0.9999999987748246,1.000000001190518,38677419399
2025-03-08,1.0,0.9999999986749303,1.000000001233973,38677419399
2025-03-09,1.0,0.999999998793487,1.0000000012301893,38677419399
